,count,Random,MostPopular,UserItemAvg,UserKNN,UserKNNAvg,NMF,SVD
46620,0.0007864108210128,8,0,2,2,2,2,2
60119,0.0007864108210128,8,0,1,1,1,1,1
82205,0.0007864108210128,10,0,2,2,2,2,2
119287,0.0007864108210128,7,0,1,1,1,1,1
97630,0.0007864108210128,5,0,4,3,3,3,3
26433,0.0007864108210128,7,0,0,0,0,0,0
33453,0.0007864108210128,13,0,0,0,0,0,0
21755,0.0007864108210128,6,0,1,1,1,1,1
28694,0.0007864108210128,6,0,2,2,2,2,2
24333,0.0007864108210128,5,0,1,1,1,1,1
29710,0.0007864108210128,6,0,1,1,1,1,1
38618,0.0007864108210128,6,0,0,0,0,0,0
52386,0.0007864108210128,8,0,1,1,1,1,1
143815,0.0007864108210128,7,0,2,1,1,1,1
2642,0.0007864108210128,9,0,3,3,3,3,3
35474,0.0007864108210128,8,0,0,0,1,0,0
33788,0.0007864108210128,6,0,0,0,0,0,0
108934,0.0007864108210128,4,0,0,0,0,0,0
413,0.0007864108210128,10,0,1,1,1,1,1
29533,0.0007864108210128,12,0,0,0,0,0,0
45058,0.0007864108210128,5,0,2,2,2,2,2
124263,0.0007864108210128,13,0,1,1,1,1,1
18976,0.0007864108210128,6,0,1,1,1,1,1
10580,0.0007864108210128,10,0,1,1,1,1,1
42985,0.0007864108210128,7,0,1,1,1,1,1
136527,0.0007864108210128,10,0,0,0,0,0,0
51226,0.0007864108210128,10,0,2,2,2,2,2
1675,0.0007864108210128,5,0,1,1,1,0,0
53666,0.0007864108210128,11,0,2,2,2,2,2
137261,0.0007864108210128,7,0,2,2,2,2,2
35222,0.0007864108210128,7,0,0,0,0,0,0
1171,0.0007864108210128,12,0,3,3,3,3,2
20720,0.0007864108210128,11,0,0,0,0,0,0
37196,0.0007864108210128,7,0,0,0,0,0,0
10750,0.0007864108210128,3,0,1,1,1,1,1
22876,0.0007864108210128,6,0,0,0,0,0,0
50481,0.0007864108210128,4,0,1,1,1,1,1
12369,0.0007864108210128,11,0,2,2,2,2,2
33800,0.0007864108210128,5,0,3,3,3,3,3
174268,0.0007864108210128,6,0,0,0,0,0,0
102064,0.0007864108210128,8,0,0,0,0,0,0
31379,0.0007864108210128,13,0,1,1,1,1,1
7804,0.0007864108210128,5,0,1,1,1,1,1
92069,0.0007864108210128,14,0,1,1,1,1,1
31495,0.0007864108210128,9,0,3,3,3,3,3
27738,0.0007864108210128,5,0,0,0,0,0,0
11514,0.0007864108210128,10,0,1,1,1,1,1
101643,0.0007864108210128,8,0,0,0,0,0,0
80816,0.0007864108210128,3,0,0,0,0,0,0
83314,0.0007864108210128,8,0,2,2,2,2,2
94135,0.0007864108210128,10,0,2,2,2,2,2
23366,0.0007864108210128,5,0,1,1,1,1,1
88301,0.0007864108210128,10,0,0,0,0,0,0
134309,0.0007864108210128,3,0,0,0,0,0,0
38826,0.0007864108210128,8,0,2,2,2,2,2
149949,0.0007864108210128,3,0,1,1,2,2,1
142549,0.0007864108210128,8,0,0,0,0,0,0
66469,0.0007864108210128,6,0,3,3,3,3,3
53750,0.0007864108210128,6,0,1,1,1,1,1
2090,0.0007864108210128,9,0,0,0,0,0,0
61767,0.0007864108210128,6,0,1,1,1,1,1
106588,0.0007864108210128,4,0,0,0,0,0,0
3853,0.0007864108210128,2,0,1,1,1,1,1
91660,0.0007864108210128,5,0,3,3,3,3,3
142792,0.0007864108210128,7,0,0,0,0,0,0
21549,0.0007864108210128,14,0,1,1,1,1,1
22986,0.0007864108210128,13,0,0,0,0,0,0
88034,0.0007864108210128,8,0,0,0,0,0,0
38342,0.0007864108210128,7,0,1,1,1,1,1
23704,0.0007864108210128,9,0,1,1,1,1,1
35511,0.0007864108210128,9,0,2,1,2,1,2
33689,0.0007864108210128,4,0,0,0,0,0,0
157136,0.0007864108210128,8,0,1,1,1,1,1
35931,0.0007864108210128,9,0,1,1,1,1,1
17567,0.0007864108210128,8,0,1,1,1,1,1
3284,0.0007864108210128,10,0,1,1,1,1,1
36319,0.0007864108210128,6,0,0,0,0,0,0
47187,0.0007864108210128,8,0,0,0,0,0,0
71630,0.0007864108210128,11,0,0,0,0,0,0
46307,0.0007864108210128,9,0,0,0,0,0,0
35339,0.0007864108210128,5,0,1,1,1,1,1
34710,0.0007864108210128,11,0,3,3,3,3,3
23251,0.0007864108210128,7,0,1,1,1,1,1
12956,0.0007864108210128,8,0,0,0,0,0,0
3478,0.0007864108210128,4,0,0,1,1,0,0
68810,0.0007864108210128,9,0,3,3,3,3,3
69381,0.0007864108210128,7,0,1,1,1,1,1
110042,0.0007864108210128,5,0,0,0,0,0,0
23865,0.0007864108210128,9,0,1,1,1,1,1
38100,0.0007864108210128,2,0,0,0,0,0,0
39088,0.0007864108210128,11,0,0,0,0,0,0
26865,0.0007864108210128,7,0,1,1,1,1,1
8677,0.0007864108210128,6,0,0,0,0,0,0
35318,0.0007864108210128,6,0,2,2,2,2,2
32960,0.0007864108210128,7,0,1,1,1,1,1
118097,0.0007864108210128,7,0,1,1,1,1,1
6946,0.0007864108210128,10,0,1,1,1,1,1
48821,0.0007864108210128,2,0,1,1,1,1,1
33864,0.0007864108210128,9,0,0,0,0,0,1
59627,0.0007864108210128,12,0,1,1,1,1,1
39299,0.0007864108210128,10,0,3,3,3,3,3
36722,0.0007864108210128,2,0,1,1,1,1,1
24572,0.0007864108210128,8,0,0,0,0,0,0
32958,0.0007864108210128,11,0,0,0,0,0,0
13016,0.0007864108210128,6,0,1,1,1,1,1
70469,0.0007864108210128,3,0,0,0,0,0,0
74157,0.0007864108210128,12,0,1,1,1,1,1
49713,0.0007864108210128,8,0,0,0,0,0,0
128867,0.0007864108210128,9,0,2,2,2,1,2
25122,0.0007864108210128,11,0,1,1,1,1,1
33703,0.0007864108210128,6,0,0,0,0,0,0
33790,0.0007864108210128,7,0,1,1,1,1,1
32003,0.0007864108210128,11,0,1,1,1,1,1
36365,0.0007864108210128,11,0,0,0,0,0,0
45114,0.0007864108210128,10,0,1,2,2,2,2
8033,0.0007864108210128,7,0,1,1,1,1,1
77889,0.0007864108210128,11,0,2,2,2,2,2
56824,0.0007864108210128,12,0,0,0,0,0,0
36434,0.0007864108210128,8,0,2,2,2,2,2
135372,0.0007864108210128,11,0,1,1,1,1,1
129226,0.0007864108210128,9,0,1,0,0,1,1
11440,0.0007864108210128,12,0,1,1,1,1,1
38980,0.0007864108210128,4,0,0,0,0,0,0
25707,0.0007864108210128,7,0,1,0,1,1,1
148668,0.0007864108210128,6,0,1,1,1,1,1
81954,0.0007864108210128,3,0,1,1,1,1,1
24663,0.0007864108210128,4,0,1,1,1,1,1
11673,0.0007864108210128,7,0,1,1,1,1,1
1324,0.0007864108210128,8,0,2,2,2,2,2
43042,0.0007864108210128,10,0,0,0,0,0,0
14153,0.0007864108210128,6,0,2,2,2,2,2
33368,0.0007864108210128,8,0,0,0,0,0,0
11747,0.0007864108210128,9,0,0,0,0,0,0
68556,0.0007864108210128,9,0,0,0,0,0,0
20993,0.0007864108210128,8,0,0,0,0,0,0
1889,0.0007864108210128,4,0,1,1,1,1,1
51105,0.0007864108210128,11,0,2,1,1,2,2
20862,0.0007864108210128,10,0,1,1,1,1,1
30401,0.0007864108210128,6,0,1,1,1,1,1
135530,0.0007864108210128,12,0,2,2,2,2,2
30043,0.0007864108210128,9,0,0,0,0,0,0
54691,0.0007864108210128,18,0,0,0,0,0,0
15279,0.0007864108210128,8,0,0,0,0,0,0
3857,0.0007864108210128,10,0,2,2,2,2,2
784,0.0007864108210128,6,0,3,3,3,3,3
14852,0.0007864108210128,5,0,2,2,2,3,3
67054,0.0007864108210128,8,0,1,1,1,1,1
47751,0.0007864108210128,12,0,3,3,3,3,3
147101,0.0007864108210128,5,0,1,1,1,1,1
15601,0.0007864108210128,5,0,2,2,2,2,2
14466,0.0007864108210128,8,0,0,0,0,0,0
35436,0.0007864108210128,13,0,2,2,2,2,2
137172,0.0007864108210128,7,0,1,1,1,1,1
14114,0.0007864108210128,9,0,0,0,0,0,0
110899,0.0007864108210128,10,0,0,0,0,0,0
9852,0.0007864108210128,6,0,0,0,0,0,0
1089,0.0007864108210128,8,0,1,1,1,1,1
55300,0.0007864108210128,11,0,3,2,2,2,2
90699,0.0007864108210128,13,0,0,0,0,0,0
188548,0.0007864108210128,1,0,0,0,0,0,0
38071,0.0007864108210128,8,0,1,1,1,1,1
145997,0.0007864108210128,9,0,2,1,1,2,1
1932,0.0007864108210128,8,0,1,1,1,1,1
14716,0.0007864108210128,9,0,3,3,3,3,3
21027,0.0007864108210128,3,0,2,2,2,1,2
150912,0.0007864108210128,7,0,1,1,1,1,1
84254,0.0007864108210128,13,0,1,1,1,1,1
48560,0.0007864108210128,11,0,0,0,0,0,0
75729,0.0007864108210128,9,0,0,0,0,0,0
24346,0.0007864108210128,6,0,2,2,2,2,2
25430,0.0007864108210128,12,0,1,1,1,1,1
135076,0.0007864108210128,9,0,1,1,1,1,1
36123,0.0007864108210128,14,0,1,1,1,1,1
26943,0.0007864108210128,8,0,0,0,0,0,0
31961,0.0007864108210128,6,0,1,1,1,1,1
34276,0.0007864108210128,14,0,2,2,2,2,2
8588,0.0007864108210128,6,0,3,3,3,3,3
145531,0.0007864108210128,11,0,1,1,1,1,1
12435,0.0007864108210128,10,0,0,0,0,0,0
907,0.0007864108210128,6,0,0,0,0,0,0
56322,0.0007864108210128,15,0,1,1,1,1,1
53836,0.0007864108210128,8,0,2,2,1,2,2
90704,0.0007864108210128,10,0,0,0,0,0,0
47550,0.0007864108210128,2,0,0,0,0,0,0
45089,0.0007864108210128,5,0,2,1,1,1,2
35400,0.0007864108210128,7,0,0,0,0,0,0
69931,0.0007864108210128,9,0,2,2,2,2,2
22007,0.0007864108210128,7,0,0,0,0,0,0
12356,0.0007864108210128,10,0,1,1,1,1,1
67938,0.0007864108210128,7,0,1,1,1,2,1
136936,0.0007864108210128,7,0,1,1,1,1,1
78689,0.0007864108210128,5,0,1,0,0,1,1
140196,0.0007864108210128,9,0,1,1,1,1,1
12344,0.0007864108210128,5,0,3,3,3,3,3
87138,0.0007864108210128,13,0,0,0,0,0,0
105130,0.0007864108210128,9,0,0,0,0,0,0
113550,0.0007864108210128,4,0,1,1,0,1,0
3313,0.0007864108210128,7,0,2,2,2,2,2
83356,0.0007864108210128,9,0,2,2,2,2,2
14881,0.0007864108210128,13,0,1,1,1,1,0
53593,0.0007864108210128,6,0,1,2,2,2,1
174961,0.0007864108210128,6,0,0,0,0,0,0
11791,0.0007864108210128,6,0,0,0,0,0,0
1452,0.0007864108210128,13,0,0,0,0,0,0
37817,0.0007864108210128,10,0,0,0,0,0,0
140287,0.0007864108210128,10,0,0,0,0,0,0
7295,0.0007864108210128,6,0,1,1,1,1,1
68282,0.0007864108210128,8,0,1,1,1,1,1
8659,0.0007864108210128,14,0,1,1,1,1,1
51449,0.0007864108210128,6,0,0,0,0,0,0
72976,0.0007864108210128,8,0,1,1,1,1,1
10667,0.0007864108210128,6,0,2,2,2,2,2
34993,0.0007864108210128,9,0,0,0,0,1,1
37419,0.0007864108210128,7,0,3,3,3,3,3
33921,0.0007864108210128,4,0,1,1,1,1,1
16619,0.0007864108210128,3,0,2,2,2,2,2
89243,0.0007864108210128,14,0,1,1,1,1,1
106051,0.0007864108210128,7,0,1,1,1,1,1
199962,0.0007864108210128,8,0,2,2,2,2,2
130644,0.0007864108210128,10,0,0,0,0,0,0
10714,0.0007864108210128,6,0,0,0,0,0,0
136834,0.0007864108210128,2,0,1,1,1,1,1
615,0.0007864108210128,5,0,0,0,0,0,0
12930,0.0007864108210128,7,0,0,0,0,0,0
44391,0.0007864108210128,5,0,2,2,2,2,2
105801,0.0007864108210128,8,0,0,0,0,0,0
36141,0.0007864108210128,7,0,2,2,2,2,2
175067,0.0007864108210128,8,0,2,2,2,2,2
33684,0.0007864108210128,9,0,0,0,0,0,0
181,0.0007864108210128,6,0,1,1,1,1,1
29516,0.0007864108210128,7,0,0,0,0,0,0
46901,0.0007864108210128,7,0,1,1,1,1,1
46377,0.0007864108210128,6,0,1,1,1,1,1
46404,0.0007864108210128,11,0,2,2,2,2,2
35034,0.0007864108210128,8,0,1,1,1,1,1
44247,0.0007864108210128,5,0,1,1,1,1,1
12997,0.0007864108210128,8,0,2,2,2,2,2
46895,0.0007864108210128,14,0,1,0,0,1,1
1166,0.0007864108210128,8,0,1,1,1,1,1
45132,0.0007864108210128,6,0,0,0,0,0,0
25139,0.0007864108210128,10,0,1,1,1,1,1
19152,0.0007864108210128,12,0,1,1,1,1,1
37504,0.0007864108210128,9,0,0,0,0,0,0
47298,0.0007864108210128,7,0,1,1,1,1,1
47511,0.0007864108210128,7,0,0,0,0,0,0
47773,0.0007864108210128,9,0,1,1,1,1,1
22162,0.0007864108210128,8,0,2,2,2,2,2
18441,0.0007864108210128,10,0,0,0,0,0,0
20105,0.0007864108210128,6,0,0,0,0,0,0
22919,0.0007864108210128,9,0,0,0,0,0,0
33396,0.0007864108210128,8,0,0,0,0,0,0
45551,0.0007864108210128,6,0,0,0,0,0,0
28698,0.0007864108210128,5,0,1,2,2,1,1
45544,0.0007864108210128,8,0,2,2,2,2,2
3892,0.0007864108210128,9,0,2,2,2,2,2
45535,0.0007864108210128,6,0,1,1,1,1,1
12805,0.0007864108210128,5,0,2,2,2,2,2
45527,0.0007864108210128,6,0,4,4,4,4,4
2407,0.0007864108210128,8,0,4,2,2,2,3
45524,0.0007864108210128,15,0,1,1,1,1,1
5553,0.0007864108210128,11,0,0,0,0,0,0
16662,0.0007864108210128,4,0,1,1,1,1,1
35789,0.0007864108210128,10,0,2,2,2,2,2
47952,0.0007864108210128,7,0,2,2,2,2,2
48101,0.0007864108210128,9,0,1,1,1,1,1
31470,0.0007864108210128,5,0,0,0,0,0,0
17747,0.0007864108210128,7,0,2,2,2,1,2
50610,0.0007864108210128,5,0,0,0,0,0,0
16613,0.0007864108210128,7,0,2,2,2,2,2
50520,0.0007864108210128,1,0,1,1,1,1,1
15232,0.0007864108210128,5,0,0,0,0,0,0
50504,0.0007864108210128,8,0,0,0,0,0,0
48582,0.0007864108210128,4,0,1,1,1,1,1
50472,0.0007864108210128,7,0,0,0,0,0,0
31949,0.0007864108210128,7,0,2,2,2,2,2
50196,0.0007864108210128,8,0,1,1,1,1,1
48008,0.0007864108210128,8,0,0,0,0,0,0
50171,0.0007864108210128,7,0,0,0,0,0,0
49831,0.0007864108210128,3,0,2,2,2,2,2
49797,0.0007864108210128,9,0,1,1,1,2,2
49498,0.0007864108210128,6,0,0,0,0,0,0
14758,0.0007864108210128,7,0,0,0,0,0,0
20117,0.0007864108210128,9,0,1,0,0,1,1
49125,0.0007864108210128,12,0,0,0,0,0,0
808,0.0007864108210128,8,0,2,2,2,2,2
38334,0.0007864108210128,9,0,0,0,0,0,0
48917,0.0007864108210128,9,0,1,1,1,1,1
48915,0.0007864108210128,5,0,2,2,2,2,2
29201,0.0007864108210128,5,0,0,0,0,0,0
48550,0.0007864108210128,6,0,0,0,0,0,0
14440,0.0007864108210128,3,0,0,0,0,0,0
9416,0.0007864108210128,9,0,0,0,0,0,0
44507,0.0007864108210128,9,0,0,0,0,0,0
48227,0.0007864108210128,6,0,1,1,1,1,1
16323,0.0007864108210128,4,0,0,0,0,0,0
35182,0.0007864108210128,7,0,0,0,0,0,0
26023,0.0007864108210128,5,0,3,2,2,3,3
45150,0.0007864108210128,11,0,0,0,0,0,0
45130,0.0007864108210128,9,0,2,2,2,2,2
50773,0.0007864108210128,7,0,0,0,0,0,0
12174,0.0007864108210128,4,0,0,1,1,1,0
19805,0.0007864108210128,4,0,2,1,1,2,2
31005,0.0007864108210128,4,0,1,1,1,1,1
12159,0.0007864108210128,9,0,1,1,1,1,1
20084,0.0007864108210128,6,0,2,2,2,2,2
31070,0.0007864108210128,4,0,0,0,0,0,0
31072,0.0007864108210128,10,0,0,0,0,0,0
31431,0.0007864108210128,7,0,1,1,1,1,1
23252,0.0007864108210128,5,0,0,0,0,0,0
31454,0.0007864108210128,4,0,1,1,1,1,1
31458,0.0007864108210128,5,0,1,1,1,1,1
31519,0.0007864108210128,6,0,1,1,1,1,1
25451,0.0007864108210128,2,0,0,0,0,0,0
31698,0.0007864108210128,7,0,2,2,2,2,2
1627,0.0007864108210128,15,0,0,0,0,0,0
30888,0.0007864108210128,8,0,1,1,1,1,1
1449,0.0007864108210128,8,0,0,0,0,0,0
30716,0.0007864108210128,8,0,0,0,0,0,0
30663,0.0007864108210128,6,0,1,1,1,1,1
25380,0.0007864108210128,6,0,3,3,3,3,3
30187,0.0007864108210128,6,0,0,0,0,0,0
30177,0.0007864108210128,6,0,0,0,0,0,0
20749,0.0007864108210128,8,0,1,1,1,1,1
30077,0.0007864108210128,4,0,0,0,0,0,0
3401,0.0007864108210128,2,0,0,0,0,0,0
30049,0.0007864108210128,11,0,1,1,1,1,1
24172,0.0007864108210128,12,0,3,3,3,3,3
29957,0.0007864108210128,8,0,0,0,0,0,0
29839,0.0007864108210128,4,0,1,1,1,1,1
29836,0.0007864108210128,8,0,3,3,3,3,3
19891,0.0007864108210128,5,0,0,0,0,0,0
29629,0.0007864108210128,6,0,0,0,0,0,0
31962,0.0007864108210128,7,0,1,1,1,1,1
31996,0.0007864108210128,8,0,0,0,0,0,0
8484,0.0007864108210128,6,0,1,1,1,1,1
31908,0.0007864108210128,7,0,1,1,1,1,1
43715,0.0007864108210128,6,0,1,1,1,1,1
44575,0.0007864108210128,9,0,0,0,0,0,0
44572,0.0007864108210128,11,0,1,1,1,1,1
44536,0.0007864108210128,10,0,1,2,1,1,1
9039,0.0007864108210128,7,0,1,1,1,1,1
43952,0.0007864108210128,4,0,2,2,2,2,2
43857,0.0007864108210128,14,0,4,4,4,4,4
43783,0.0007864108210128,7,0,0,0,0,0,0
43779,0.0007864108210128,4,0,1,1,1,1,1
43775,0.0007864108210128,6,0,0,0,0,0,0
43597,0.0007864108210128,6,0,1,1,1,1,1
19276,0.0007864108210128,5,0,1,1,1,1,1
34266,0.0007864108210128,5,0,1,1,1,1,1
2671,0.0007864108210128,6,0,0,0,0,0,0
43336,0.0007864108210128,13,0,1,1,1,1,1
32126,0.0007864108210128,7,0,1,1,1,1,1
43165,0.0007864108210128,12,0,2,2,2,2,2
2834,0.0007864108210128,7,0,0,0,0,0,0
42901,0.0007864108210128,9,0,1,1,1,1,1
42765,0.0007864108210128,6,0,0,0,0,0,0
19314,0.0007864108210128,6,0,1,1,1,1,1
8760,0.0007864108210128,6,0,2,2,2,2,2
42626,0.0007864108210128,7,0,2,2,2,2,2
23705,0.0007864108210128,4,0,1,1,1,1,1
21444,0.0007864108210128,12,0,1,1,1,1,1
33472,0.0007864108210128,14,0,1,1,1,1,1
33305,0.0007864108210128,4,0,0,0,0,0,0
32922,0.0007864108210128,7,0,0,0,0,0,0
32813,0.0007864108210128,9,0,0,0,0,0,0
32364,0.0007864108210128,1,0,1,1,1,1,1
37592,0.0007864108210128,12,0,1,1,1,1,1
36342,0.0007864108210128,4,0,0,0,0,0,0
29510,0.0007864108210128,6,0,0,0,0,0,0
28218,0.0007864108210128,8,0,0,1,1,0,1
61011,0.0007864108210128,11,0,0,0,0,0,0
35817,0.0007864108210128,6,0,1,1,1,1,1
3523,0.0007864108210128,8,0,2,2,2,2,2
11835,0.0007864108210128,7,0,0,0,0,0,0
6169,0.0007864108210128,19,0,1,1,1,1,1
61367,0.0007864108210128,9,0,2,2,2,2,2
33054,0.0007864108210128,6,0,1,1,1,1,1
15958,0.0007864108210128,9,0,1,1,1,1,1
43766,0.0007864108210128,12,0,2,2,2,2,2
61933,0.0007864108210128,8,0,1,1,1,1,1
24322,0.0007864108210128,9,0,1,1,1,1,1
53609,0.0007864108210128,7,0,1,1,1,1,1
27299,0.0007864108210128,6,0,0,0,0,0,0
38310,0.0007864108210128,9,0,0,0,0,0,0
34295,0.0007864108210128,9,0,1,1,1,1,1
60987,0.0007864108210128,6,0,0,0,0,0,0
31894,0.0007864108210128,11,0,0,1,1,0,0
23695,0.0007864108210128,9,0,2,2,2,2,2
5770,0.0007864108210128,7,0,0,0,0,0,0
60910,0.0007864108210128,7,0,0,0,0,0,0
57220,0.0007864108210128,5,0,1,1,1,1,1
58063,0.0007864108210128,5,0,0,0,0,0,0
23886,0.0007864108210128,6,0,0,0,0,0,0
8816,0.0007864108210128,7,0,2,2,2,2,2
15924,0.0007864108210128,8,0,0,0,0,0,0
36026,0.0007864108210128,7,0,1,1,1,1,1
19597,0.0007864108210128,6,0,0,1,1,1,0
59666,0.0007864108210128,11,0,2,2,2,2,2
59655,0.0007864108210128,9,0,0,0,0,0,0
2760,0.0007864108210128,10,0,0,0,0,0,0
5534,0.0007864108210128,9,0,0,0,0,0,0
62188,0.0007864108210128,8,0,1,1,1,1,1
62194,0.0007864108210128,9,0,1,1,1,1,1
17855,0.0007864108210128,8,0,0,0,0,0,0
34313,0.0007864108210128,7,0,2,2,2,2,2
49960,0.0007864108210128,9,0,2,2,2,2,2
64296,0.0007864108210128,10,0,1,1,1,1,1
49220,0.0007864108210128,6,0,1,1,1,1,1
37502,0.0007864108210128,7,0,2,2,2,2,2
25119,0.0007864108210128,11,0,1,1,1,1,1
11093,0.0007864108210128,5,0,0,0,0,0,0
24729,0.0007864108210128,9,0,2,3,3,1,2
64078,0.0007864108210128,6,0,2,2,2,2,2
64063,0.0007864108210128,4,0,0,0,0,0,0
7613,0.0007864108210128,7,0,1,1,1,1,1
38609,0.0007864108210128,7,0,1,1,1,1,1
17557,0.0007864108210128,10,0,0,0,0,0,0
9522,0.0007864108210128,11,0,0,0,0,0,0
1609,0.0007864108210128,7,0,1,2,2,2,2
62961,0.0007864108210128,9,0,1,1,1,1,1
14079,0.0007864108210128,7,0,1,1,1,1,1
62956,0.0007864108210128,10,0,1,1,1,1,1
17837,0.0007864108210128,11,0,1,1,1,1,1
20821,0.0007864108210128,9,0,0,0,0,0,0
49536,0.0007864108210128,11,0,0,0,0,0,0
17614,0.0007864108210128,5,0,1,1,1,1,1
27058,0.0007864108210128,6,0,1,1,1,1,1
9261,0.0007864108210128,5,0,1,1,1,1,1
62588,0.0007864108210128,6,0,1,1,1,1,1
35303,0.0007864108210128,10,0,1,0,0,1,0
56342,0.0007864108210128,3,0,0,0,0,0,0
28020,0.0007864108210128,10,0,2,2,2,2,2
52703,0.0007864108210128,10,0,2,2,2,2,2
62306,0.0007864108210128,5,0,1,1,1,1,1
62246,0.0007864108210128,10,0,1,0,0,1,1
29568,0.0007864108210128,8,0,0,0,0,0,0
39151,0.0007864108210128,8,0,2,2,2,2,2
25254,0.0007864108210128,4,0,0,0,0,0,0
55067,0.0007864108210128,8,0,0,0,0,0,0
52860,0.0007864108210128,12,0,0,0,0,0,0
8355,0.0007864108210128,5,0,2,2,2,2,2
54543,0.0007864108210128,9,0,0,0,0,0,0
54545,0.0007864108210128,2,0,1,1,1,1,1
11193,0.0007864108210128,8,0,1,1,1,1,1
11194,0.0007864108210128,4,0,1,1,1,1,1
36199,0.0007864108210128,9,0,1,1,1,1,1
29554,0.0007864108210128,11,0,1,1,1,1,1
55205,0.0007864108210128,8,0,0,0,0,0,0
55279,0.0007864108210128,5,0,1,1,1,1,1
37669,0.0007864108210128,8,0,1,1,1,1,1
31175,0.0007864108210128,8,0,0,0,0,0,0
55550,0.0007864108210128,11,0,1,1,1,1,1
55552,0.0007864108210128,4,0,1,1,1,1,1
3490,0.0007864108210128,10,0,2,2,2,2,2
29434,0.0007864108210128,12,0,2,2,2,1,1
26476,0.0007864108210128,7,0,2,2,2,2,2
21587,0.0007864108210128,6,0,1,1,1,1,1
31461,0.0007864108210128,5,0,1,1,1,1,1
51899,0.0007864108210128,6,0,2,2,2,1,2
51871,0.0007864108210128,7,0,1,1,1,1,1
33397,0.0007864108210128,15,0,1,1,1,1,1
51515,0.0007864108210128,10,0,1,1,1,1,1
51514,0.0007864108210128,4,0,0,0,0,0,0
34716,0.0007864108210128,5,0,1,1,1,1,1
51416,0.0007864108210128,10,0,1,1,1,1,1
1733,0.0007864108210128,6,0,1,1,1,1,1
12300,0.0007864108210128,7,0,1,1,1,1,1
51303,0.0007864108210128,10,0,0,0,0,0,0
36157,0.0007864108210128,11,0,1,1,1,1,1
51186,0.0007864108210128,10,0,0,0,1,0,0
49478,0.0007864108210128,11,0,1,1,1,2,2
55927,0.0007864108210128,9,0,1,1,1,1,1
55999,0.0007864108210128,10,0,1,1,1,1,1
56820,0.0007864108210128,14,0,0,0,0,0,0
58927,0.0007864108210128,8,0,0,0,0,0,0
23098,0.0007864108210128,6,0,0,0,0,0,0
11597,0.0007864108210128,7,0,0,0,0,0,0
38064,0.0007864108210128,9,0,0,0,0,0,0
58770,0.0007864108210128,4,0,2,2,2,2,2
34551,0.0007864108210128,7,0,1,1,1,0,1
58527,0.0007864108210128,11,0,0,0,0,0,0
58451,0.0007864108210128,6,0,3,3,3,3,3
24448,0.0007864108210128,11,0,1,1,1,1,1
14317,0.0007864108210128,4,0,2,2,2,2,2
39769,0.0007864108210128,6,0,0,0,0,0,0
57450,0.0007864108210128,6,0,0,0,0,0,0
16693,0.0007864108210128,7,0,3,3,3,3,3
38403,0.0007864108210128,12,0,0,0,0,0,0
37826,0.0007864108210128,8,0,0,0,0,0,0
19630,0.0007864108210128,8,0,1,1,1,1,1
23154,0.0007864108210128,7,0,0,0,0,0,0
36518,0.0007864108210128,11,0,3,2,3,3,3
44443,0.0007864108210128,10,0,1,1,1,1,1
47942,0.0007864108210128,8,0,0,0,0,0,0
16139,0.0007864108210128,6,0,1,0,0,1,0
38478,0.0007864108210128,9,0,0,0,0,0,0
56520,0.0007864108210128,10,0,1,1,1,1,1
53854,0.0007864108210128,5,0,0,0,0,0,0
36304,0.0007864108210128,5,0,0,0,0,0,0
56431,0.0007864108210128,8,0,0,0,0,0,0
56410,0.0007864108210128,7,0,0,0,0,0,0
38042,0.0007864108210128,9,0,1,1,1,1,1
1499,0.0007864108210128,3,0,2,1,2,1,2
48270,0.0007864108210128,4,0,0,0,0,0,0
29529,0.0007864108210128,9,0,1,1,1,1,1
24924,0.0007864108210128,5,0,2,2,2,2,2
129886,0.0007864108210128,10,0,1,1,1,1,0
12512,0.0007864108210128,11,0,2,2,2,2,2
12069,0.0007864108210128,11,0,3,3,3,3,3
12073,0.0007864108210128,6,0,1,1,1,1,1
12084,0.0007864108210128,5,0,0,0,0,0,0
12223,0.0007864108210128,5,0,1,1,1,1,1
12309,0.0007864108210128,5,0,2,2,2,2,2
12358,0.0007864108210128,5,0,1,1,1,1,1
12513,0.0007864108210128,11,0,1,1,1,1,1
10652,0.0007864108210128,6,0,2,3,3,2,2
12515,0.0007864108210128,9,0,1,1,1,1,1
12525,0.0007864108210128,7,0,1,1,1,1,1
12570,0.0007864108210128,12,0,2,2,2,2,2
12583,0.0007864108210128,4,0,1,1,1,1,1
12612,0.0007864108210128,6,0,4,4,4,4,4
12614,0.0007864108210128,8,0,1,1,1,1,1
12001,0.0007864108210128,5,0,0,0,0,0,0
11908,0.0007864108210128,8,0,2,2,2,2,2
11907,0.0007864108210128,11,0,3,3,3,3,3
11886,0.0007864108210128,11,0,0,0,0,0,0
11865,0.0007864108210128,10,0,1,1,1,1,1
11787,0.0007864108210128,8,0,1,1,1,1,1
11777,0.0007864108210128,7,0,0,0,0,0,0
11658,0.0007864108210128,8,0,1,1,1,1,1
11533,0.0007864108210128,5,0,0,0,0,0,0
1905,0.0007864108210128,11,0,0,0,0,0,0
11516,0.0007864108210128,11,0,0,0,0,0,0
11490,0.0007864108210128,5,0,1,0,1,1,1
11394,0.0007864108210128,8,0,0,0,0,0,0
11279,0.0007864108210128,6,0,0,0,0,0,0
8668,0.0007864108210128,5,0,1,1,1,1,1
